Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.9395,31.1907443961351,7.58240734349082,23.6311520137238,428.150878641649,47.186459785466,14.2681705900313,B-C
26.71,0.0009484,0.94,31.1907444861309,7.58240756947756,23.6311518727577,428.150878641438,44.5545445652616,14.3568276379383,B-C
26.71,0.0009484,0.9405,31.1907440880509,7.58240734424458,23.6311517042463,428.150878542739,47.533856261811,14.4579166805893,B-C
26.71,0.0009484,0.941,31.1907440024314,7.5824074498973,23.6311515099026,428.150878542677,45.9076987754258,14.5503713778893,B-C
26.71,0.0009484,0.9415,31.1907439919622,7.58240729237235,23.6311516589307,428.150878542929,38.9622919361789,14.6342041556448,B-C
26.71,0.0009484,0.942,31.1907438741648,7.5824073682008,23.6311514639135,428.150878542964,37.1128079021665,14.6920439686433,B-C
26.71,0.0009484,0.9425,31.1907440690769,7.58240734278728,23.6311516819125,428.15087852973,25.6850499920137,14.7288745443034,B-C
26.71,0.0009484,0.943,31.1907438699787,7.58240729928864,23.631151527108,428.150878529904,22.1546151751856,14.7287769352585,B-C
26.71,0.0009484,0.9435,31.1907442147681,7.58240760110864,23.6311515614239,428.150878529466,12.65922637803,14.7044372962725,B-C
26.71,0.0009484,0.944,31.1907441112275,7.58240741305518,23.6311516424984,428.150878529474,6.38268334274628,14.6448702755507,B-C
26.71,0.0009484,0.9445,31.1907443883629,7.58240787985677,23.6311514422602,428.150878528949,3.68828392855822,14.5701705623691,B-C
26.71,0.0009484,0.945,31.1907445152174,7.58240800494576,23.631151438764,428.150878464193,-2.17572287557596,14.4728626673916,B-C
26.71,0.0009484,0.9455,31.1907446086987,7.58240838656301,23.6311511421176,428.150878463847,0.833795139085452,14.3783337902712,B-C
26.71,0.0009484,0.946,31.1907448734279,7.58240869469037,23.6311510846263,428.150878461494,-0.48535693334159,14.2806721049453,B-C
26.71,0.0009484,0.9465,31.1907447991002,7.58240888966192,23.631150810248,428.150878461394,4.67944033925588,14.2029519519489,B-C
26.71,0.0009484,0.947,31.1907449592886,7.58240937615335,23.6311504738591,428.150878461297,10.9092021194834,14.1401397709004,B-C
26.71,0.0009484,0.9475,31.1907448866942,7.58240952646502,23.6311502489604,428.150878398156,14.5075168821114,14.1106649177036,B-C
